@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Cough,nonCough}

@DATA
0.054734,0.013874,2.950867,0.104441,0.135827,0.465093,0.006673,0.072974,-28.068266,1.177320,-0.252744,0.185283,0.126601,-0.090605,-0.220958,0.151616,0.049975,0.012107,-0.007190,0.047356,0.006418,0.006502,0.005123,0.036733,0.013687,0.006527,0.003243,0.149740,0.001642,0.003671,0.006586,0.013152,0.004955,0.043188,-0.001576,-0.000006,0.042379,0.002379,0.008205,-0.018690,-0.000281,0.000620,0.049724,0.085943,-0.009138,0.029686,-0.081688,-0.014650,0.028785,-0.008336,-0.037105,-0.018494,-0.002611,-0.002781,-0.007332,-0.000033,0.000079,-0.002616,0.001890,0.000449,0.000300,-0.004563,0.000011,0.000035,0.000968,0.000382,0.000251,-0.001525,0.027704,0.017283,0.286339,0.018670,0.025979,0.320610,0.004193,0.055480,2.838892,0.705790,0.611751,0.443885,0.343000,0.360592,0.254256,0.259120,0.239032,0.231291,0.185437,0.172048,0.154337,0.008073,0.008030,0.023343,0.012927,0.004625,0.002306,0.093081,0.002238,0.004030,0.004828,0.011044,0.005708,0.023957,0.021461,0.016460,0.402767,0.021043,0.036206,0.253262,0.005886,0.048127,1.930073,0.508620,0.590879,0.336226,0.346650,0.315763,0.254378,0.275265,0.253828,0.263854,0.198975,0.216629,0.206347,0.009215,0.008994,0.030527,0.016190,0.006304,0.002692,0.082466,0.002563,0.004546,0.006177,0.013495,0.007756,0.021413,Cough
0.047867,0.012265,2.906020,0.099006,0.130237,0.397474,0.009217,0.067333,-28.299148,1.224197,-0.093758,0.371606,0.189786,-0.130435,-0.188859,0.170867,0.016680,-0.021014,0.017930,0.028855,0.017853,0.006438,0.003926,0.037433,0.012132,0.007856,0.004040,0.158955,0.001260,0.003877,0.006136,0.014099,0.003720,0.046409,-0.000172,0.000001,-0.001196,-0.000305,-0.000255,-0.002260,0.000036,-0.000251,-0.002765,0.001231,0.001458,-0.004560,-0.001355,-0.000800,-0.002026,-0.001529,0.000400,0.004016,0.002095,0.000539,0.001707,-0.000137,-0.000010,-0.000700,-0.000260,-0.000077,-0.000007,0.000747,0.000002,-0.000005,-0.000055,-0.000269,-0.000005,0.000099,0.031673,0.014935,0.343725,0.022494,0.029910,0.339229,0.006003,0.063089,2.674858,1.114790,0.758574,0.423860,0.311987,0.349645,0.311706,0.312256,0.229417,0.213149,0.187840,0.169004,0.163049,0.006777,0.006890,0.035080,0.010171,0.006860,0.004883,0.111613,0.001765,0.006620,0.006029,0.014821,0.005447,0.028493,0.024979,0.013782,0.475408,0.023546,0.040362,0.280595,0.007786,0.055051,2.095347,0.739304,0.706881,0.414807,0.363075,0.319569,0.272244,0.299928,0.239361,0.247890,0.222842,0.212708,0.198938,0.009375,0.008328,0.042977,0.012049,0.008913,0.005917,0.114064,0.002189,0.008798,0.007652,0.017503,0.006238,0.028383,Cough
0.117162,0.004929,2.974591,0.162613,0.138684,0.886584,0.006324,0.184093,-31.863945,1.412092,0.100043,-0.130227,-0.258582,0.249678,0.084345,0.085948,0.157466,-0.128780,0.054901,0.095711,0.109187,0.006242,0.005300,0.023800,0.006198,0.012869,0.006006,0.098725,0.002037,0.006303,0.005632,0.010217,0.003649,0.031606,0.000052,-0.000008,-0.000679,-0.000020,-0.000283,0.001807,0.000139,0.001078,-0.021374,-0.005646,-0.005690,0.005864,0.006889,0.003043,0.007141,0.004003,0.004056,-0.000827,0.001546,-0.002505,-0.003466,-0.000001,0.000030,0.000103,0.000009,0.000039,-0.000055,0.000583,-0.000001,-0.000514,-0.000022,0.000027,-0.000001,0.000105,0.057441,0.007025,0.303305,0.034218,0.022235,0.418438,0.004376,0.090170,2.529457,0.745654,0.475070,0.385140,0.452681,0.326632,0.312182,0.294854,0.292334,0.248183,0.237955,0.220762,0.212849,0.007233,0.007306,0.023313,0.009100,0.021285,0.009915,0.087353,0.003548,0.012124,0.007611,0.010885,0.004609,0.022799,0.045859,0.005582,0.400933,0.028126,0.027261,0.374290,0.005465,0.083715,1.777496,0.631459,0.417242,0.400822,0.448275,0.305921,0.289318,0.289450,0.308469,0.280914,0.280482,0.227260,0.239864,0.009477,0.008307,0.026128,0.012303,0.024002,0.013270,0.092542,0.004909,0.013436,0.009938,0.014724,0.006118,0.025036,Cough
0.119853,0.002937,3.013594,0.185313,0.178316,1.169136,0.002901,0.188088,-33.240020,0.795762,0.303471,0.212780,-0.212357,0.123257,0.142737,-0.091741,-0.002830,0.041133,0.098162,0.109785,-0.085767,0.016013,0.003521,0.027398,0.007803,0.014051,0.007196,0.038086,0.003598,0.005177,0.007813,0.019050,0.005610,0.016564,0.000115,-0.000002,-0.000396,0.000797,0.000394,0.001584,0.000027,-0.000346,-0.071715,-0.002575,-0.008474,0.000697,0.001819,0.000385,0.002417,0.001307,0.000942,0.004473,0.001569,0.003298,0.005160,-0.000941,-0.000009,0.001480,-0.000019,-0.000004,-0.000021,0.001806,0.000001,0.000005,-0.000065,-0.000546,-0.000042,0.000333,0.033297,0.005183,0.399832,0.034992,0.020927,0.391494,0.001845,0.077737,3.546207,0.627589,0.468236,0.364248,0.423153,0.328514,0.248751,0.253920,0.225244,0.239809,0.210535,0.214562,0.237563,0.021695,0.002847,0.024602,0.007170,0.012309,0.005912,0.042271,0.003479,0.004589,0.006819,0.016457,0.004597,0.012476,0.030087,0.004949,0.508337,0.033778,0.019179,0.403005,0.002104,0.090634,2.609232,0.570842,0.410088,0.401190,0.424511,0.368225,0.290132,0.296668,0.261806,0.257159,0.255041,0.235997,0.242886,0.019907,0.003983,0.029386,0.008835,0.013912,0.007654,0.044068,0.004781,0.006443,0.008245,0.019200,0.005691,0.012641,Cough
0.093957,0.001553,2.967148,0.162781,0.173243,0.838930,0.007558,0.136113,-33.632174,1.145823,0.381384,0.289588,-0.091859,0.032742,-0.031175,0.105806,-0.062725,-0.083069,0.024413,0.033136,-0.115566,0.026506,0.002573,0.033941,0.016560,0.013184,0.005340,0.044312,0.001810,0.003370,0.009973,0.027835,0.005253,0.026879,0.000168,-0.000000,0.000806,-0.000233,-0.000285,0.005564,-0.000134,0.000645,0.006576,-0.007014,-0.002387,-0.002671,0.000024,-0.003587,0.004593,0.009686,-0.000018,0.004202,-0.002148,0.002407,-0.002280,-0.000156,0.000024,0.000008,-0.000189,-0.000089,-0.000000,-0.001118,0.000004,0.000004,-0.000134,0.000213,-0.000006,-0.000309,0.050636,0.001651,0.429409,0.050039,0.025883,0.513771,0.007157,0.092694,2.752853,1.010180,0.535819,0.387920,0.363140,0.277901,0.253285,0.288735,0.241707,0.256774,0.260465,0.254945,0.246268,0.036447,0.002462,0.033204,0.022945,0.014685,0.005286,0.051321,0.001951,0.003448,0.010189,0.028549,0.006569,0.018802,0.047323,0.001831,0.611405,0.043096,0.026189,0.498170,0.009543,0.095181,2.265804,0.878414,0.509428,0.459500,0.368785,0.330348,0.294080,0.333244,0.271921,0.294742,0.284761,0.267614,0.261914,0.036054,0.003339,0.041063,0.022599,0.018480,0.006677,0.057465,0.002603,0.004040,0.013009,0.030151,0.007568,0.020025,Cough
0.091462,0.013065,2.923170,0.162674,0.173003,0.796293,0.004874,0.141863,-29.055160,1.492641,-0.404385,0.044636,-0.324574,0.055532,0.017198,0.022489,0.115683,-0.178143,0.155430,-0.063631,-0.060432,0.015902,0.009182,0.022203,0.013133,0.016839,0.010390,0.017761,0.004034,0.007028,0.011722,0.016694,0.009652,0.012691,0.000098,0.000000,0.003247,-0.000386,-0.000644,0.000985,0.000046,0.000238,0.003807,-0.010845,-0.005780,0.008476,-0.002545,-0.003419,0.004164,-0.002810,-0.007359,-0.012978,0.012904,-0.000130,-0.000747,0.000059,-0.000357,0.000032,-0.000025,-0.000076,0.000045,-0.000053,0.000010,-0.000041,-0.000079,-0.000065,-0.000433,-0.000087,0.036448,0.020063,0.510046,0.037232,0.022546,0.481565,0.004298,0.103597,5.066766,1.038318,0.452709,0.395663,0.395169,0.262870,0.273180,0.270399,0.311300,0.295593,0.243750,0.226586,0.197427,0.014475,0.009511,0.021512,0.012664,0.015869,0.011357,0.015859,0.003886,0.005910,0.011122,0.015587,0.016167,0.007776,0.033057,0.020430,0.679578,0.041038,0.021730,0.509418,0.004742,0.120487,3.352752,0.814848,0.470091,0.459014,0.375770,0.310091,0.246776,0.279494,0.381207,0.336634,0.254220,0.284308,0.235104,0.015681,0.010380,0.024938,0.014761,0.019504,0.014734,0.017707,0.004518,0.008354,0.015094,0.017503,0.022713,0.009144,Cough
0.078029,0.012075,2.968288,0.150156,0.173816,0.631663,0.004542,0.103156,-30.340680,1.456966,-0.117564,-0.148221,-0.147979,0.250240,-0.207302,0.090211,0.020643,0.039329,0.115045,-0.048286,-0.075874,0.016456,0.006186,0.026649,0.017574,0.029471,0.008897,0.016176,0.003258,0.006622,0.018352,0.018464,0.007808,0.017046,0.000554,-0.000004,-0.000639,0.001201,0.001113,0.007720,0.000014,0.000465,-0.092182,0.022478,0.014681,-0.014762,-0.011823,-0.004101,0.006618,0.006559,-0.006120,0.001251,-0.011304,0.000049,-0.002806,-0.000062,-0.000218,0.000301,0.000076,-0.000001,0.000105,0.000242,-0.000050,-0.000002,0.000262,0.000356,0.000056,0.000089,0.022408,0.019818,0.394817,0.024305,0.031659,0.282894,0.002863,0.050542,4.108069,0.743999,0.370942,0.468225,0.304871,0.240252,0.317438,0.223981,0.330968,0.230548,0.194915,0.196771,0.165176,0.018780,0.004882,0.027655,0.027840,0.029066,0.007464,0.012992,0.003024,0.004571,0.017406,0.016279,0.010171,0.009931,0.021191,0.017163,0.571724,0.026125,0.030669,0.250839,0.003496,0.049015,2.550675,0.669919,0.418702,0.432250,0.332533,0.322349,0.340204,0.240239,0.291358,0.288329,0.227287,0.213991,0.198958,0.018163,0.006193,0.027125,0.032809,0.037336,0.009473,0.015499,0.004226,0.005283,0.020014,0.018730,0.011423,0.009668,Cough
0.081732,0.011846,2.897212,0.152548,0.173292,0.694030,0.004664,0.119281,-29.765784,1.300549,-0.282626,-0.251138,-0.280690,0.235952,-0.089253,-0.107740,0.015646,-0.111256,0.190567,-0.085785,-0.135514,0.015821,0.007806,0.014749,0.014932,0.018805,0.011553,0.017925,0.005279,0.012608,0.010532,0.017038,0.008703,0.012897,-0.002277,-0.000135,0.013966,-0.001834,-0.000282,-0.026062,0.000073,-0.005854,-0.353905,0.018814,-0.010670,0.018800,0.008211,0.006715,0.023709,-0.007169,-0.003068,0.004959,0.003417,0.016050,-0.017327,0.000082,-0.000892,0.000550,-0.000205,0.001204,0.000102,-0.000310,0.000039,-0.000005,0.000165,0.000851,-0.000012,0.000116,0.032772,0.017512,0.527532,0.025444,0.027006,0.401871,0.002987,0.072047,4.943963,0.749325,0.391421,0.437555,0.433041,0.312312,0.281476,0.248257,0.355382,0.293029,0.231065,0.193906,0.186151,0.017427,0.008195,0.014847,0.018885,0.022920,0.009310,0.015131,0.005348,0.014804,0.008879,0.016750,0.006205,0.007659,0.026739,0.019814,0.706996,0.026582,0.031381,0.345574,0.003581,0.060935,3.177063,0.665044,0.469874,0.539835,0.447100,0.356150,0.379290,0.322104,0.407457,0.289176,0.293422,0.257379,0.267909,0.026217,0.009241,0.016067,0.022480,0.025616,0.010630,0.016657,0.007658,0.020092,0.011459,0.019504,0.008788,0.009638,Cough
0.088529,0.015803,2.921852,0.158895,0.175907,0.756547,0.004606,0.126790,-29.714192,1.648226,-0.367707,-0.363309,-0.040452,0.160637,-0.036571,0.005290,0.158728,-0.224419,0.204632,-0.115920,-0.009455,0.014727,0.011973,0.024401,0.013753,0.021208,0.012790,0.022841,0.005602,0.008190,0.009614,0.014183,0.009358,0.014407,0.001307,-0.000054,0.008325,0.001050,0.000015,0.020023,0.000010,0.003859,-0.214811,-0.013475,-0.002083,0.015694,0.015810,-0.005398,-0.008446,-0.000173,0.001154,0.013649,0.005260,-0.011416,-0.010327,0.000032,-0.000203,-0.001061,0.000103,0.000171,-0.001318,0.000235,0.000216,0.000548,0.000015,0.000499,0.000083,-0.000291,0.031089,0.023085,0.555608,0.028537,0.020072,0.355803,0.003931,0.066106,4.374716,0.588780,0.403656,0.467512,0.313591,0.326509,0.325435,0.249411,0.319034,0.219465,0.223923,0.200405,0.181117,0.012055,0.019666,0.022478,0.013429,0.016117,0.011175,0.019026,0.005689,0.008675,0.006776,0.012036,0.009123,0.007815,0.026446,0.022995,0.736426,0.024641,0.024990,0.294832,0.004382,0.064582,3.135512,0.608515,0.538647,0.503597,0.373299,0.342286,0.351856,0.290041,0.356152,0.292917,0.274923,0.208929,0.258929,0.017156,0.021656,0.025838,0.017428,0.020148,0.018072,0.025539,0.007576,0.011546,0.008354,0.016482,0.012922,0.009635,Cough
0.071889,0.019906,2.961871,0.143178,0.174634,0.552179,0.010097,0.099627,-30.551979,1.260368,0.019883,0.409339,-0.254286,0.117470,0.103979,0.009630,-0.065474,-0.031440,-0.195685,0.051445,-0.050594,0.027606,0.004772,0.057313,0.008499,0.028894,0.007100,0.045337,0.002400,0.005695,0.007933,0.016023,0.003806,0.025850,0.000404,-0.000000,-0.001564,0.001477,0.001748,0.001244,0.000114,-0.000030,0.080263,0.017639,0.004038,0.001677,0.000993,0.002571,0.001631,-0.000166,0.000239,-0.000885,-0.001324,-0.000247,-0.001384,0.001315,0.000002,0.000556,0.000011,-0.001001,-0.000000,0.000362,0.000000,0.000002,0.000006,0.000057,0.000004,0.000045,0.037273,0.029403,0.328785,0.043658,0.038020,0.345039,0.018933,0.071688,5.188290,0.768354,0.516346,0.398742,0.335410,0.332910,0.300753,0.226391,0.229873,0.241425,0.252478,0.197186,0.179307,0.026874,0.004822,0.050302,0.008950,0.025358,0.006642,0.035329,0.003150,0.006653,0.006744,0.014149,0.004257,0.015361,0.032074,0.025399,0.467499,0.038092,0.029762,0.293371,0.025365,0.061638,3.092771,0.686342,0.509958,0.428965,0.374173,0.370841,0.313750,0.264861,0.264348,0.261824,0.270898,0.237298,0.222794,0.026824,0.005581,0.056945,0.011854,0.023949,0.008198,0.042608,0.004527,0.007452,0.008566,0.017592,0.005494,0.013907,Cough
0.068847,0.011779,2.859518,0.151034,0.187815,0.537028,0.007348,0.091466,-29.860236,1.731150,0.447549,0.351519,-0.408868,0.230793,0.076366,-0.111537,0.015598,-0.088344,-0.152785,-0.051439,-0.024144,0.038490,0.003746,0.057136,0.011212,0.027752,0.006390,0.042072,0.001779,0.004571,0.013151,0.018532,0.003971,0.026452,0.000233,-0.000001,-0.003798,0.000603,0.000213,0.002080,0.000233,0.000013,-0.015068,-0.008654,0.004427,0.003875,-0.003261,-0.006855,-0.001337,0.000844,-0.003463,-0.002357,-0.000821,0.000168,0.003903,-0.001153,-0.000007,-0.000072,0.000020,0.000681,0.000021,-0.000235,0.000001,0.000006,-0.000026,-0.000087,0.000004,-0.000143,0.036059,0.030685,0.542356,0.042527,0.026543,0.355678,0.005571,0.062777,3.783146,0.784955,0.560686,0.360292,0.371663,0.308506,0.253807,0.266095,0.258120,0.229756,0.179796,0.189855,0.207590,0.026681,0.003917,0.049943,0.009754,0.019763,0.006146,0.035149,0.002112,0.004392,0.015377,0.019224,0.004179,0.015107,0.034847,0.032669,0.722741,0.042497,0.028406,0.368375,0.006919,0.074095,2.840362,0.709742,0.538713,0.410004,0.385421,0.324952,0.277368,0.285365,0.289202,0.272501,0.202281,0.229713,0.252108,0.026494,0.005164,0.065973,0.013720,0.025432,0.007871,0.040873,0.002532,0.006008,0.017468,0.025090,0.004773,0.016852,Cough
0.066350,0.010045,2.889653,0.149137,0.188243,0.459959,0.014123,0.095913,-30.751694,1.837555,0.048004,0.550399,-0.200253,0.107800,0.157762,-0.128523,0.011785,-0.073797,-0.093042,-0.082445,0.023648,0.029513,0.004189,0.089603,0.008828,0.018111,0.008320,0.061710,0.002197,0.005915,0.008127,0.016751,0.003333,0.033838,-0.000032,0.000000,0.001037,-0.000545,-0.000630,-0.003497,-0.000027,0.000003,0.047381,0.002034,-0.030411,0.000715,0.000503,0.001206,-0.005375,0.008289,-0.004392,-0.001768,-0.001961,-0.001083,0.005743,-0.000063,0.000047,-0.001481,0.000001,0.000107,0.000082,-0.001135,0.000172,0.000042,0.000022,-0.000035,0.000419,-0.000544,0.044943,0.017053,0.389291,0.046925,0.031913,0.374143,0.023113,0.090407,4.015121,0.778067,0.633376,0.402332,0.390106,0.324406,0.272035,0.259017,0.243919,0.224999,0.234957,0.202473,0.170402,0.023970,0.005327,0.070383,0.010246,0.019512,0.009097,0.050790,0.002825,0.007562,0.008613,0.014813,0.004374,0.020009,0.037057,0.016760,0.474161,0.042846,0.031586,0.305764,0.030711,0.082054,2.946953,0.741169,0.513747,0.366159,0.375571,0.345244,0.315148,0.303751,0.260803,0.273570,0.257037,0.226759,0.203273,0.023218,0.005949,0.078455,0.013753,0.023983,0.011229,0.056716,0.003255,0.009381,0.010510,0.020552,0.004837,0.019429,Cough
0.047342,0.010372,2.905048,0.102182,0.135477,0.414997,0.007793,0.064885,-28.360682,1.155468,-0.044183,0.364656,0.130489,-0.163179,-0.084596,0.141622,-0.036370,0.005451,0.046085,0.020605,-0.002930,0.005676,0.002387,0.041067,0.014182,0.007235,0.003878,0.165985,0.001413,0.002655,0.004766,0.013146,0.003309,0.047562,0.000643,-0.000004,0.005708,-0.000384,-0.001526,0.002055,-0.000258,0.000185,0.014029,-0.009189,-0.001025,-0.002245,-0.002620,-0.006893,0.003084,-0.000638,0.006243,0.005408,0.014478,0.004864,0.001282,-0.000008,0.000005,0.000625,0.000149,0.000065,0.000033,-0.003707,-0.000005,-0.000011,-0.000197,-0.000489,0.000005,-0.001006,0.028517,0.016256,0.327066,0.023825,0.031184,0.327625,0.005648,0.056436,2.799888,0.879997,0.585507,0.429852,0.430847,0.365578,0.260467,0.309422,0.206090,0.224836,0.211413,0.163625,0.163076,0.006589,0.003302,0.031989,0.011191,0.005951,0.004673,0.104314,0.001971,0.003058,0.004459,0.011618,0.005613,0.026977,0.023442,0.014954,0.451056,0.026370,0.039278,0.260667,0.007652,0.047382,2.080666,0.596458,0.596893,0.356258,0.413426,0.350488,0.275987,0.311505,0.242324,0.276359,0.236948,0.210969,0.228923,0.007745,0.003778,0.037222,0.014719,0.007717,0.005675,0.095330,0.002559,0.004067,0.006302,0.013344,0.006959,0.025196,Cough
0.067649,0.019535,2.965600,0.141388,0.183032,0.463275,0.007942,0.101314,-28.440633,1.878401,0.026980,0.559347,-0.247560,0.049730,0.138833,-0.210604,0.063001,-0.073150,-0.052287,-0.125561,0.033494,0.028019,0.004216,0.054211,0.011606,0.024689,0.006186,0.045083,0.002613,0.006391,0.017343,0.019607,0.003316,0.024977,0.000230,-0.000008,-0.006256,0.000671,0.000850,0.000267,0.000291,-0.000321,-0.089332,0.001196,0.012678,-0.004314,-0.000313,-0.001478,-0.007219,-0.004270,-0.003326,-0.000767,0.002314,0.001260,-0.006859,0.000755,-0.000041,0.000285,0.000055,0.000276,-0.000028,-0.000459,-0.000008,-0.000045,-0.000395,0.000104,0.000001,0.000012,0.043648,0.031396,0.392829,0.047776,0.032029,0.401032,0.006992,0.092823,3.987386,0.861001,0.441493,0.417976,0.340824,0.332442,0.289618,0.254355,0.219560,0.237674,0.243625,0.215849,0.186697,0.025372,0.005153,0.048659,0.011876,0.021588,0.006646,0.043021,0.003279,0.007788,0.016565,0.020102,0.003326,0.014864,0.032831,0.029679,0.485013,0.035970,0.029944,0.288834,0.007904,0.080367,2.780593,0.664526,0.430266,0.353305,0.359818,0.318910,0.276129,0.305794,0.237296,0.222897,0.289857,0.234890,0.236748,0.024293,0.006322,0.056789,0.014691,0.025756,0.009104,0.052573,0.004287,0.010691,0.017831,0.026489,0.004640,0.017420,Cough
0.044817,0.017920,2.933959,0.118773,0.168941,0.350381,0.023195,0.065517,-30.081080,1.917463,0.177490,0.492152,-0.232712,-0.072783,0.210829,-0.091431,-0.050778,0.057198,0.079634,0.123210,0.028591,0.009915,0.002562,0.075404,0.016854,0.019566,0.009345,0.097468,0.002711,0.007774,0.009313,0.020892,0.003830,0.039105,-0.000211,-0.000001,0.002985,0.000047,0.000052,0.000197,0.000502,-0.000070,-0.090506,-0.010001,-0.002124,-0.007401,-0.000957,0.002695,-0.003696,-0.001340,-0.000366,0.004614,-0.002325,-0.004490,-0.001207,-0.000079,-0.000003,-0.001538,-0.000019,0.000902,-0.000011,-0.000640,-0.000000,-0.000004,-0.000005,-0.000122,-0.000002,-0.000066,0.027126,0.030581,0.410436,0.040292,0.039312,0.295523,0.047951,0.049607,4.090096,0.756119,0.511334,0.449830,0.339575,0.336404,0.210844,0.287820,0.234437,0.211575,0.206219,0.195515,0.186031,0.007684,0.002534,0.065061,0.015996,0.020787,0.009551,0.067033,0.003100,0.007304,0.008438,0.016789,0.003050,0.018186,0.023302,0.026135,0.554879,0.036686,0.040091,0.236646,0.069129,0.047178,3.274483,0.610638,0.509661,0.418816,0.324828,0.294343,0.237980,0.274114,0.231171,0.248852,0.207913,0.223226,0.227610,0.007971,0.002881,0.069902,0.011477,0.021241,0.012449,0.076777,0.003563,0.007943,0.009072,0.020307,0.003801,0.018409,Cough
